	cell_2
601.0	0.06249837240854894
601.4997498749375	0.09372887686350535
601.999499749875	0.12495572370830323
602.4992496248124	0.15617769436830414
602.9989994997499	0.18739357045915445
603.4987493746873	0.2186021338343307
603.9984992496248	0.2498021666326758
604.4982491245623	0.2809924513259238
604.9979989994997	0.31217177076621216
605.4977488744372	0.3433389082335786
605.9974987493747	0.3744926474834416
606.4972486243122	0.4056317727940624
606.9969984992496	0.4367550690139863
607.4967483741871	0.46786132160946226
607.9964982491246	0.49894931671183707
608.496248124062	0.5300178411649259
608.9959979989995	0.5610656825723525
609.4957478739369	0.5920916293448615
609.9954977488744	0.6230944707475984
610.4952476238119	0.6540729969473562
610.9949974987494	0.685025999059788
611.4947473736869	0.7159522691965807
611.9944972486243	0.746850600512591
612.4942471235618	0.7777197872529407
612.9939969984993	0.8085586248000692
613.4937468734367	0.8393659097207418
613.9934967483742	0.8701404398130109
614.4932466233116	0.9008810141531309
614.9929964982491	0.9315864331424217
615.4927463731866	0.9622554985540808
615.9924962481241	0.9928870135799422
616.4922461230615	1.0234797828771804
616.991995997999	1.0540326126149557
617.4917458729365	1.084544310521002
617.991495747874	1.1150136859281528
618.4912456228114	1.1454395498208056
618.9909954977488	1.1758207148813211
619.4907453726863	1.2061559955363546
619.9904952476238	1.2364442080031235
620.4902451225613	1.2666841703356013
620.9899949974988	1.296874702470641
621.4897448724362	1.3270146262740246
621.9894947473737	1.3571027655864378
622.4892446223112	1.3871379462693696
622.9889944972487	1.4171189962509287
623.4887443721861	1.4470447455715816
623.9884942471235	1.4769140264298106
624.488244122061	1.5067256732276826
624.9879939969985	1.5364785226163369
625.487743871936	1.566171413541381
625.9874937468734	1.5958031872881993
626.4872436218109	1.6253726875271715
626.9869934967484	1.6548787603587933
627.4867433716859	1.684320254358709
627.9864932466234	1.713696020622641
628.4862431215607	1.7430049128112257
628.9859929964982	1.7722457871947452
629.4857428714357	1.8014175026977628
629.9854927463732	1.8305189209436479
630.4852426213107	1.859548906299002
630.9849924962481	1.8885063259179735
631.4847423711856	1.9173900497864649
631.9844922461231	1.9461989507662312
632.4842421210606	1.9749319046388623
632.9839919959979	2.003587790149655
633.4837418709354	2.032165489051369
633.9834917458729	2.060663886147864
634.4832416208104	2.089081869337615
634.9829914957479	2.1174183296571156
635.4827413706853	2.1456721613241503
635.9824912456228	2.1738422617809463
636.4822411205603	2.2019275317371996
636.9819909954978	2.229926875212971
637.4817408704353	2.257839199581457
637.9814907453726	2.2856634156116264
638.4812406203101	2.313398437510728
638.9809904952476	2.3410431829666574
639.4807403701851	2.368596573190197
639.9804902451226	2.3960575329571103
640.48024012006	2.4234249906501044
640.9799899949975	2.4506978783006437
641.479739869935	2.477875131630629
641.9794897448725	2.5049556900939285
642.47923961981	2.5319384969177614
642.9789894947473	2.5588224991439406
643.4787393696848	2.58560664766996
643.9784892446223	2.6122898972899335
644.4782391195598	2.6388712067353834
644.9779889944973	2.665349538715876
645.4777388694347	2.691723859959496
645.9774887443722	2.717993141253172
646.4772386193097	2.744156357482837
646.9769884942472	2.770212487673433
647.4767383691845	2.7961605150287534
647.976488244122	2.82199942697112
648.4762381190595	2.8477282151809002
648.975987993997	2.8733458756358514
649.4757378689345	2.898851408650302
649.9754877438719	2.924243818914165
650.4752376188094	2.949522115531776
650.9749874937469	2.9746853120605614
651.4747373686844	2.999732426549533
651.9744872436219	3.0246624815776073
652.4742371185592	3.049474504291747
652.9739869934967	3.074167526444925
653.4737368684342	3.0987405844339104
653.9734867433717	3.1231927193368687
654.4732366183091	3.1475229769507833
654.9729864932466	3.171730407828691
655.4727363681841	3.1958140673167366
655.9724862431216	3.219773015591029
656.4722361180591	3.2436063176943226
656.9719859929965	3.2673130435724995
657.471735867934	3.2908922681108637
657.9714857428714	3.314343071170244
658.4712356178089	3.3376645376228957
658.9709854927464	3.3608557573882187
659.4707353676838	3.383915825468268
659.9704852426213	3.4068438419830693
660.4702351175588	3.4296389122057365
660.9699849924963	3.4523001465973864
661.4697348674338	3.4748266608418525
661.9694847423712	3.4972175758801933
662.4692346173086	3.5194720179449943
662.9689844922461	3.541589118594468
663.4687343671836	3.5635680147463438
663.9684842421211	3.5854078487115437
664.4682341170585	3.607107768227657
664.967983991996	3.6286669264921967
665.4677338669335	3.650084482195644
665.967483741871	3.671359599554279
666.4672336168084	3.692491448342797
666.9669834917459	3.713479203926708
667.4667333666833	3.7343220472945085
667.9664832416208	3.755019165089653
668.4662331165583	3.7755697496422878
668.9659829914957	3.7959729990007696
669.4657328664332	3.81622811696296
669.9654827413707	3.836334313107298
670.4652326163082	3.856290802823642
670.9649824912456	3.8760968073438917
671.4647323661831	3.8957515537723735
671.9644822411205	3.9152542751160047
672.464232116058	3.934604210314223
672.9639819909955	3.9538006042686873
673.4637318659329	3.97284270787274
673.9634817408704	3.9917297780406447
674.4632316158079	4.01046107773658
674.9629814907454	4.029035876003403
675.4627313656829	4.047453447991172
675.9624812406203	4.065713074985436
676.4622311155578	4.083814044435279
676.9619809904952	4.101755649981121
677.4617308654327	4.119537191482294
677.9614807403702	4.137157975044356
678.4612306153076	4.154617313046166
678.9609804902451	4.171914524166725
679.4607303651826	4.1890489334117635
679.9604802401201	4.206019872140072
680.4602301150576	4.222826678089603
680.959979989995	4.239468695403313
681.4597298649325	4.255945274654753
681.95947973987	4.272255772873415
682.4592296148074	4.28839955356982
682.9589794897449	4.304375986760358
683.4587293646823	4.320184448991869
683.9584792396198	4.335824323365976
684.4582291145573	4.351294999563158
684.9579789894948	4.366595873866561
685.4577288644322	4.381726349185565
685.9574787393697	4.396685835079081
686.4572286143072	4.411473747778591
686.9569784892446	4.426089510210927
687.4567283641821	4.440532552020796
687.9564782391195	4.454802309593032
688.456228114057	4.468898226074592
688.9559779889945	4.482819751396288
689.455727863932	4.4965663422942495
689.9554777388694	4.510137462331122
690.4552276138069	4.523532581917009
690.9549774887444	4.536751178330126
691.4547273636819	4.549792735737211
691.9544772386193	4.562656745213645
692.4542271135567	4.575342704763317
692.9539769884942	4.587850119338209
693.4537268634317	4.600178500857722
693.9534767383692	4.612327368227714
694.4532266133067	4.624296247359279
694.9529764882441	4.636084671187245
695.4527263631816	4.647692179688406
695.9524762381191	4.659118319899461
696.4522261130566	4.6703626459347065
696.951975987994	4.681424719003424
697.4517258629314	4.6923041074270095
697.9514757378689	4.703000386655813
698.4512256128064	4.713513139285715
698.9509754877439	4.723841955074406
699.4507253626814	4.7339864309574
699.9504752376188	4.743946171063763
700.4502251125563	4.753720786731562
700.9499749874938	4.763309896523027
701.4497248624313	4.772713126239443
701.9494747373687	4.781930108935748
702.4492246123061	4.790960484934853
702.9489744872436	4.799803901841679
703.4487243621811	4.808460014556909
703.9484742371186	4.8169284852904495
704.448224112056	4.825208983574623
704.9479739869935	4.833301186277051
705.447723861931	4.8412047776132745
705.9474737368685	4.848919449159071
706.447223611806	4.856444899862492
706.9469734867433	4.86378083605561
707.4467233616808	4.87092697146598
707.9464732366183	4.877883027227813
708.4462231115558	4.884648731892848
708.9459729864932	4.891223821440959
709.4457228614307	4.897608039290448
709.9454727363682	4.903801136308062
710.4452226113057	4.909802870818713
710.9449724862432	4.915613008614909
711.4447223611805	4.921231322965895
711.944472236118	4.9266575946265
712.4442221110555	4.931891611845692
712.943971985993	4.936933170374843
713.4437218609305	4.941782073475698
713.9434717358679	4.946438131928053
714.4432216108054	4.950901164037138
714.9429714857429	4.955170995640707
715.4427213606804	4.959247460115839
715.9424712356179	4.963130398385434
716.4422211105552	4.966819658924422
716.9419709854927	4.970315097765681
717.4417208604302	4.973616578505649
717.9414707353677	4.97672397230965
718.4412206103052	4.97963715791692
718.9409704852426	4.982356021645343
719.4407203601801	4.984880457395878
719.9404702351176	4.987210366656713
720.4402201100551	4.989345658507095
720.9399699849926	4.991286249620891
