	cell_3
601.0	1.0
601.4997498749375	1.1446506119671778
601.999499749875	1.2598159951916517
602.4992496248124	1.3570730059342997
602.9989994997499	1.4420892223634212
603.4987493746873	1.5181136246307958
603.9984992496248	1.587202502741367
604.4982491245623	1.6507494758074148
604.9979989994997	1.7097478053916204
605.4977488744372	1.7649333088179153
605.9974987493747	1.8168680536242803
606.4972486243122	1.8659922196961796
606.9969984992496	1.9126577310950488
607.4967483741871	1.9571508978117336
607.9964982491246	1.9997081448394012
608.496248124062	2.0405272349335366
608.9959979989995	2.0797754626177665
609.4957478739369	2.1175957580263574
609.9954977488744	2.1541113146295134
610.4952476238119	2.1894291530658134
610.9949974987494	2.2236429042017347
611.4947473736869	2.2568350098564607
611.9944972486243	2.28907848283117
612.4942471235618	2.3204383290128683
612.9939969984993	2.350972707237384
613.4937468734367	2.3807338834089853
613.9934967483742	2.4097690215766803
614.4932466233116	2.438120844608331
614.9929964982491	2.4658281896772154
615.4927463731866	2.492926478228336
615.9924962481241	2.5194481159033115
616.4922461230615	2.5454228347083454
616.991995997999	2.570877987250837
617.4917458729365	2.5958388009608466
617.991495747874	2.6203285987189124
618.4912456228114	2.6443689911326467
618.9909954977488	2.6679800447677957
619.4907453726863	2.6911804298901654
619.9904952476238	2.7139875506716864
620.4902451225613	2.7364176603254924
620.9899949974988	2.7584859632370993
621.4897448724362	2.780206705833104
621.9894947473737	2.8015932576607767
622.4892446223112	2.8226581839302556
622.9889944972487	2.843413310586918
623.4887443721861	2.8638697828278104
623.9884942471235	2.8840381178472683
624.488244122061	2.9039282524885164
624.9879939969985	2.923549586386551
625.487743871936	2.942911021110055
625.9874937468734	2.9620209957441372
626.4872436218109	2.9808875192993813
626.9869934967484	2.9995182002845007
627.4867433716859	3.0179202737384916
627.9864932466234	3.0361006259825163
628.4862431215607	3.0540658173209465
628.9859929964982	3.0718221028943105
629.4857428714357	3.0893754518637095
629.9854927463732	3.106731565086095
630.4852426213107	3.123895891422172
630.9849924962481	3.140873642803286
631.4847423711856	3.157669808170141
631.9844922461231	3.1742891663842947
632.4842421210606	3.1907362982029457
632.9839919959979	3.2070155973982506
633.4837418709354	3.2231312810942807
633.9834917458729	3.239087399387459
634.4832416208104	3.2548878443099114
634.9829914957479	3.2705363581894438
635.4827413706853	3.28603654145476
635.9824912456228	3.3013918599300016
636.4822411205603	3.3166056516586226
636.9819909954978	3.331681133292966
637.4817408704353	3.346621406082664
637.9814907453726	3.3614294614920337
638.4812406203101	3.376108186474021
638.9809904952476	3.3906603684258565
639.4807403701851	3.4050886998494545
639.9804902451226	3.4193957827376438
640.48024012006	3.4335841327055796
640.9799899949975	3.44765618288508
641.479739869935	3.461614287598217
641.9794897448725	3.475460725825171
642.47923961981	3.4891977044801656
642.9789894947473	3.5028273615082446
643.4787393696848	3.516351768814637
643.9784892446223	3.529772935037585
644.4782391195598	3.5430928081746647
644.9779889944973	3.5563132780719102
645.4777388694347	3.5694361787843323
645.9774887443722	3.5824632908158236
646.4772386193097	3.595396343245845
646.9769884942472	3.6082370157497725
647.4767383691845	3.620986940519291
647.976488244122	3.6336477040887787
648.4762381190595	3.646220849073206
648.975987993997	3.658707875822713
649.4757378689345	3.671110243998654
649.9754877438719	3.683429374075597
650.4752376188094	3.6956666487734626
650.9749874937469	3.707823414423701
651.4747373686844	3.719900982273167
651.9744872436219	3.7319006297291053
652.4742371185592	3.743823601548451
652.9739869934967	3.7556711109744323
653.4737368684342	3.7674443408232903
653.9734867433717	3.7791444445237503
654.4732366183091	3.790772547111709
654.9729864932466	3.802329746182467
655.4727363681841	3.813817112802686
655.9724862431216	3.8252356923841115
656.4722361180591	3.836586505521004
656.9719859929965	3.847870548793083
657.471735867934	3.859088795535695
657.9714857428714	3.8702421965788227
658.4712356178089	3.881331680956442
658.9709854927464	3.892358156587669
659.4707353676838	3.9033225109310408
659.9704852426213	3.9142256116132117
660.4702351175588	3.9250683070332655
660.9699849924963	3.9358514269437843
661.4697348674338	3.9465757830097505
661.9694847423712	3.9572421693463005
662.4692346173086	3.967851363036294
662.9689844922461	3.9784041246286117
663.4687343671836	3.9889011986180454
663.9684842421211	3.999343313907599
664.4682341170585	4.009731184253979
664.967983991996	4.020065508697011
665.4677338669335	4.03034697197368
665.967483741871	4.040576244917453
666.4672336168084	4.0507539848435306
666.9669834917459	4.060880835920601
667.4667333666833	4.070957429529689
667.9664832416208	4.080984384610627
668.4662331165583	4.090962307996666
668.9659829914957	4.100891794737714
669.4657328664332	4.110773428412675
669.9654827413707	4.120607781431324
670.4652326163082	4.130395415326137
670.9649824912456	4.1401368810345
671.4647323661831	4.149832719171645
671.9644822411205	4.159483460294718
672.464232116058	4.169089625158296
672.9639819909955	4.178651724961709
673.4637318659329	4.188170261588463
673.9634817408704	4.197645727838092
674.4632316158079	4.207078607650705
674.9629814907454	4.216469376324523
675.4627313656829	4.225818500726658
675.9624812406203	4.235126439497397
676.4622311155578	4.244393643248224
676.9619809904952	4.253620554753813
677.4617308654327	4.262807609138224
677.9614807403702	4.271955234055495
678.4612306153076	4.281063849864852
678.9609804902451	4.290133869800711
679.4607303651826	4.299165700137688
679.9604802401201	4.308159740350748
680.4602301150576	4.317116383270722
