	cell_1
601.0	11.9750312239746
601.4997498749375	11.96257645441491
601.999499749875	11.950137235812534
602.4992496248124	11.937713548750631
602.9989994997499	11.92530537383661
603.4987493746873	11.912912691702081
603.9984992496248	11.90053548300285
604.4982491245623	11.888173728418865
604.9979989994997	11.875827408654207
605.4977488744372	11.86349650443704
605.9974987493747	11.851180996519597
606.4972486243122	11.838880865678144
606.9969984992496	11.826596092712947
607.4967483741871	11.814326658448246
607.9964982491246	11.802072543732221
608.496248124062	11.78983372943697
608.9959979989995	11.777610196458467
609.4957478739369	11.765401925716548
609.9954977488744	11.753208898154865
610.4952476238119	11.741031094740867
610.9949974987494	11.728868496465767
611.4947473736869	11.71672108434451
611.9944972486243	11.704588839415747
612.4942471235618	11.692471742741805
612.9939969984993	11.680369775408659
613.4937468734367	11.668282918525891
613.9934967483742	11.656211153226678
614.4932466233116	11.64415446066775
614.9929964982491	11.632112822029367
615.4927463731866	11.620086218515286
615.9924962481241	11.60807463135273
616.4922461230615	11.596078041792369
616.991995997999	11.584096431108275
617.4917458729365	11.572129780597907
617.991495747874	11.560178071582072
618.4912456228114	11.548241285404902
618.9909954977488	11.536319403433824
619.4907453726863	11.524412407059526
619.9904952476238	11.51252027769593
620.4902451225613	11.500642996780172
620.9899949974988	11.488780545772562
621.4897448724362	11.476932906156554
621.9894947473737	11.465100059438726
622.4892446223112	11.453281987148745
622.9889944972487	11.441478670839345
623.4887443721861	11.429690092086286
623.9884942471235	11.417916232488336
624.488244122061	11.406157073667238
624.9879939969985	11.394412597267683
625.487743871936	11.382682784957282
625.9874937468734	11.370967618426528
626.4872436218109	11.359267079388783
626.9869934967484	11.34758114958024
627.4867433716859	11.335909810759894
627.9864932466234	11.324253044709517
628.4862431215607	11.312610833233627
628.9859929964982	11.300983158159463
629.4857428714357	11.289370001336954
629.9854927463732	11.277771344638687
630.4852426213107	11.26618716995989
630.9849924962481	11.254617459218387
631.4847423711856	11.243062194354593
631.9844922461231	11.231521357331456
632.4842421210606	11.219994930134458
632.9839919959979	11.208482894771565
633.4837418709354	11.196985233273214
633.9834917458729	11.185501927692275
634.4832416208104	11.174032960104029
634.9829914957479	11.162578312606135
635.4827413706853	11.151137967318608
635.9824912456228	11.139711906383784
636.4822411205603	11.1283001119663
636.9819909954978	11.11690256625306
637.4817408704353	11.10551925145321
637.9814907453726	11.094150149798107
638.4812406203101	11.082795243541298
638.9809904952476	11.071454514958486
639.4807403701851	11.060127946347505
639.9804902451226	11.04881552002829
640.48024012006	11.037517218342852
640.9799899949975	11.026233023655255
641.479739869935	11.014962918351571
641.9794897448725	11.00370688483988
642.47923961981	10.992464905550214
642.9789894947473	10.98123696293455
643.4787393696848	10.970023039466774
643.9784892446223	10.958823117642652
644.4782391195598	10.947637179979811
644.9779889944973	10.936465209017703
645.4777388694347	10.925307187317578
645.9774887443722	10.914163097462469
646.4772386193097	10.903032922057147
646.9769884942472	10.891916643728106
647.4767383691845	10.880814245123535
647.976488244122	10.86972570891328
648.4762381190595	10.858651017788839
648.975987993997	10.847590154463308
649.4757378689345	10.836543101671374
649.9754877438719	10.825509842169279
650.4752376188094	10.8144903587348
650.9749874937469	10.80348463416721
651.4747373686844	10.792492651287265
651.9744872436219	10.78151439293717
652.4742371185592	10.77054984198055
652.9739869934967	10.759598981302428
653.4737368684342	10.748661793809198
653.9734867433717	10.737738262428596
654.4732366183091	10.726828370109674
654.9729864932466	10.715932099822775
655.4727363681841	10.7050494345595
655.9724862431216	10.694180357332696
656.4722361180591	10.683324851176412
656.9719859929965	10.672482899145885
657.471735867934	10.661654484317507
657.9714857428714	10.650839589788799
658.4712356178089	10.640038198678392
658.9709854927464	10.62925029412599
659.4707353676838	10.61847585929235
659.9704852426213	10.607714877359253
660.4702351175588	10.596967331529484
660.9699849924963	10.586233205026797
661.4697348674338	10.575512481095894
661.9694847423712	10.564805143002394
662.4692346173086	10.554111174032816
662.9689844922461	10.543430557494545
663.4687343671836	10.532763276715805
663.9684842421211	10.522109315045643
664.4682341170585	10.511468655853893
664.967983991996	10.500841282531148
665.4677338669335	10.49022717848875
665.967483741871	10.479626327158746
666.4672336168084	10.469038711993871
666.9669834917459	10.458464316467522
667.4667333666833	10.44790312407373
667.9664832416208	10.437355118327135
668.4662331165583	10.426820282762964
668.9659829914957	10.416298600936996
669.4657328664332	10.405790056425547
669.9654827413707	10.395294632825438
670.4652326163082	10.38481231375397
670.9649824912456	10.3743430828489
671.4647323661831	10.363886923768415
671.9644822411205	10.353443820191107
672.464232116058	10.343013755815944
